code_atu,description,source_url
C160,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C170,Tabu connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C180,Tabu confined to,https://www.ruthenia.ru/folklore/thompson/c.htm
C190,Sex,https://www.ruthenia.ru/folklore/thompson/c.htm
C200,Tabu: eating,https://www.ruthenia.ru/folklore/thompson/c.htm
C210,Tabu: eating in,https://www.ruthenia.ru/folklore/thompson/c.htm
C220,Tabu: eating,https://www.ruthenia.ru/folklore/thompson/c.htm
C230,Tabu: eating at,https://www.ruthenia.ru/folklore/thompson/c.htm
C240,Tabu: eating food,https://www.ruthenia.ru/folklore/thompson/c.htm
C250,Tabu: drinking.,https://www.ruthenia.ru/folklore/thompson/c.htm
C260,Tabu: drinking at,https://www.ruthenia.ru/folklore/thompson/c.htm
C270,Tabu: drinking,https://www.ruthenia.ru/folklore/thompson/c.htm
C300,Looking tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C310,Tabu: looking at,https://www.ruthenia.ru/folklore/thompson/c.htm
C320,Tabu: looking into,https://www.ruthenia.ru/folklore/thompson/c.htm
C330,Tabu: looking in,https://www.ruthenia.ru/folklore/thompson/c.htm
C400,Speaking tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C410,Tabu: asking,https://www.ruthenia.ru/folklore/thompson/c.htm
C420,Tabu: uttering,https://www.ruthenia.ru/folklore/thompson/c.htm
C430,Name tabu:,https://www.ruthenia.ru/folklore/thompson/c.htm
C440,Origin tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C450,Tabu: boasting.,https://www.ruthenia.ru/folklore/thompson/c.htm
C460,Laughing tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C480,Tabu: other vocal,https://www.ruthenia.ru/folklore/thompson/c.htm
C490,Other speaking,https://www.ruthenia.ru/folklore/thompson/c.htm
C500,Tabu: touching.,https://www.ruthenia.ru/folklore/thompson/c.htm
C510,Tabu: touching tree (plant).,https://www.ruthenia.ru/folklore/thompson/c.htm
C520,Tabu: touching ground.,https://www.ruthenia.ru/folklore/thompson/c.htm
C530,Tabu: touching (miscellaneous).,https://www.ruthenia.ru/folklore/thompson/c.htm
C550,Class tabu.,https://www.ruthenia.ru/folklore/thompson/c.htm
C560,Tabu: things not to be done by certain class.,https://www.ruthenia.ru/folklore/thompson/c.htm
C600,Unique,https://www.ruthenia.ru/folklore/thompson/c.htm
C610,The one forbidden,https://www.ruthenia.ru/folklore/thompson/c.htm
C620,Tabu: partaking of,https://www.ruthenia.ru/folklore/thompson/c.htm
C630,Tabu: the one,https://www.ruthenia.ru/folklore/thompson/c.htm
C640,Unique,https://www.ruthenia.ru/folklore/thompson/c.htm
C650,The one compulsory,https://www.ruthenia.ru/folklore/thompson/c.htm
C680,Other compulsions.,https://www.ruthenia.ru/folklore/thompson/c.htm
C700,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
C710,Tabus connected,https://www.ruthenia.ru/folklore/thompson/c.htm
C720,Tabu: attending,https://www.ruthenia.ru/folklore/thompson/c.htm
C730,Tabu: resting.,https://www.ruthenia.ru/folklore/thompson/c.htm
C740,Tabu: doing deed,https://www.ruthenia.ru/folklore/thompson/c.htm
C750,Time tabus.,https://www.ruthenia.ru/folklore/thompson/c.htm
C770,Tabu: overweening,https://www.ruthenia.ru/folklore/thompson/c.htm
C780,"Tabu: buying,",https://www.ruthenia.ru/folklore/thompson/c.htm
C810,Tabu: heeding,https://www.ruthenia.ru/folklore/thompson/c.htm
C820,Tabu: finding,https://www.ruthenia.ru/folklore/thompson/c.htm
C830.1,Unclassified,https://www.ruthenia.ru/folklore/thompson/c.htm
C900,Punishment for,https://www.ruthenia.ru/folklore/thompson/c.htm
C910,Permanent sign of,https://www.ruthenia.ru/folklore/thompson/c.htm
C920,Death for breaking,https://www.ruthenia.ru/folklore/thompson/c.htm
C930,Loss of fortune,https://www.ruthenia.ru/folklore/thompson/c.htm
C940,Sickness or,https://www.ruthenia.ru/folklore/thompson/c.htm
C950,Person carried to,https://www.ruthenia.ru/folklore/thompson/c.htm
C960,Transformation for,https://www.ruthenia.ru/folklore/thompson/c.htm
C980,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/c.htm
E501.17.5.3,The latter number refers to the third tertiary division of the,https://www.ruthenia.ru/folklore/thompson/c.htm
E613,that refer only to the general idea of bird (not of particular birds).,https://www.ruthenia.ru/folklore/thompson/c.htm
E613.1,Reincarnation as duck. -- etc.,https://www.ruthenia.ru/folklore/thompson/c.htm
A2091,Vol. 1 Fn. 1 p. 262,https://www.ruthenia.ru/folklore/thompson/c.htm
A2135,Vol. 1 Fn. 1 p. 263,https://www.ruthenia.ru/folklore/thompson/c.htm
B489.1,Vol. 1 Fn. 1 p. 440,https://www.ruthenia.ru/folklore/thompson/c.htm
B490,Vol. 1 Fn. 2 p. 440,https://www.ruthenia.ru/folklore/thompson/c.htm
C830,Vol. 1 Fn. 1 p. 539,https://www.ruthenia.ru/folklore/thompson/c.htm
C899,has been revised. The following changes have been made:,https://www.ruthenia.ru/folklore/thompson/c.htm
C831,C563,https://www.ruthenia.ru/folklore/thompson/c.htm
C833,1,https://www.ruthenia.ru/folklore/thompson/c.htm
C834,C833.2,https://www.ruthenia.ru/folklore/thompson/c.htm
C835,1,https://www.ruthenia.ru/folklore/thompson/c.htm
C845,C833.3,https://www.ruthenia.ru/folklore/thompson/c.htm
C853,1,https://www.ruthenia.ru/folklore/thompson/c.htm
C855,C835.2,https://www.ruthenia.ru/folklore/thompson/c.htm
C856,C845,https://www.ruthenia.ru/folklore/thompson/c.htm
C861,C833.4,https://www.ruthenia.ru/folklore/thompson/c.htm
C862,C833.5,https://www.ruthenia.ru/folklore/thompson/c.htm
C866,C835.3,https://www.ruthenia.ru/folklore/thompson/c.htm
C867,1,https://www.ruthenia.ru/folklore/thompson/c.htm
C867.0.1,C867.1.1,https://www.ruthenia.ru/folklore/thompson/c.htm
C877,C867.2,https://www.ruthenia.ru/folklore/thompson/c.htm
C888,C833.6,https://www.ruthenia.ru/folklore/thompson/c.htm
C893,C833.7,https://www.ruthenia.ru/folklore/thompson/c.htm
D10,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D20,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D30,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D40,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D50,Magic changes in,https://www.ruthenia.ru/folklore/thompson/d.htm
D90,Transformation: man,https://www.ruthenia.ru/folklore/thompson/d.htm
D110,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D130,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D150,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D170,Transformation: man,https://www.ruthenia.ru/folklore/thompson/d.htm
D180,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D190,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D210,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D230,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D250,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D270,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D310,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D330,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D350,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D370,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D380,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D390,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D410,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D420,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D430,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D440,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D450,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D470,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D480,Size of object,https://www.ruthenia.ru/folklore/thompson/d.htm
D510,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D520,Transformation,https://www.ruthenia.ru/folklore/thompson/d.htm
D530,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D550,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D560,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D610,Repeated,https://www.ruthenia.ru/folklore/thompson/d.htm
D620,Periodic transformation,https://www.ruthenia.ru/folklore/thompson/d.htm
D630,Transformation and,https://www.ruthenia.ru/folklore/thompson/d.htm
D640,Reasons for,https://www.ruthenia.ru/folklore/thompson/d.htm
D660,Motive for,https://www.ruthenia.ru/folklore/thompson/d.htm
D670,Magic flight.,https://www.ruthenia.ru/folklore/thompson/d.htm
D680,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D710,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D720,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D730,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D750,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D760,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D790,Attendant,https://www.ruthenia.ru/folklore/thompson/d.htm
D800,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D810,Magic object a,https://www.ruthenia.ru/folklore/thompson/d.htm
D830,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D840,Magic object found,https://www.ruthenia.ru/folklore/thompson/d.htm
D850,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D860,Loss of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D880,Recovery of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D900,Magic weather,https://www.ruthenia.ru/folklore/thompson/d.htm
D910,Magic body of,https://www.ruthenia.ru/folklore/thompson/d.htm
D930,Magic land,https://www.ruthenia.ru/folklore/thompson/d.htm
D940,Magic forests,https://www.ruthenia.ru/folklore/thompson/d.htm
D950,Magic tree,https://www.ruthenia.ru/folklore/thompson/d.htm
D960,Magic gardens and,https://www.ruthenia.ru/folklore/thompson/d.htm
D980,Magic fruits and,https://www.ruthenia.ru/folklore/thompson/d.htm
D990,Magic bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D1010,Magic bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D1030,Magic food,https://www.ruthenia.ru/folklore/thompson/d.htm
D1040,Magic drink,https://www.ruthenia.ru/folklore/thompson/d.htm
D1050,Magic clothes,https://www.ruthenia.ru/folklore/thompson/d.htm
D1070,Magic ornaments,https://www.ruthenia.ru/folklore/thompson/d.htm
D1080,Magic weapons,https://www.ruthenia.ru/folklore/thompson/d.htm
D1110,Magic conveyances,https://www.ruthenia.ru/folklore/thompson/d.htm
D1130,Magic buildings,https://www.ruthenia.ru/folklore/thompson/d.htm
D1150,Magic furniture,https://www.ruthenia.ru/folklore/thompson/d.htm
D1170,Magic utensils,https://www.ruthenia.ru/folklore/thompson/d.htm
D1210,Magic musical,https://www.ruthenia.ru/folklore/thompson/d.htm
D1240,Magic waters and,https://www.ruthenia.ru/folklore/thompson/d.htm
D1250,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D1300,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1310,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1330,Magic objects,https://www.ruthenia.ru/folklore/thompson/d.htm
D1350,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1360,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1380,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1400,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1410,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1420,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1430,Magic object pursues,https://www.ruthenia.ru/folklore/thompson/d.htm
D1440,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1450,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1470,Magic object as,https://www.ruthenia.ru/folklore/thompson/d.htm
D1500,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1520,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1540,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1550,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1560,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1600,Automatic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1610,Magic speaking,https://www.ruthenia.ru/folklore/thompson/d.htm
D1620,Magic automata,https://www.ruthenia.ru/folklore/thompson/d.htm
D1640,Other automatic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1650,Other,https://www.ruthenia.ru/folklore/thompson/d.htm
D1710,Possession of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1720,Acquisition of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1740,Loss of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1750,Other,https://www.ruthenia.ru/folklore/thompson/d.htm
D1760,Means of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1810,Magic knowledge,https://www.ruthenia.ru/folklore/thompson/d.htm
D1820,Magic sight and,https://www.ruthenia.ru/folklore/thompson/d.htm
D1830,Magic strength,https://www.ruthenia.ru/folklore/thompson/d.htm
D1840,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1850,Immortality,https://www.ruthenia.ru/folklore/thompson/d.htm
D1860,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1870,Magic hideousness,https://www.ruthenia.ru/folklore/thompson/d.htm
D1880,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1890,Magic aging,https://www.ruthenia.ru/folklore/thompson/d.htm
D1900,Love induced by,https://www.ruthenia.ru/folklore/thompson/d.htm
D1910,Magic memory,https://www.ruthenia.ru/folklore/thompson/d.htm
D1920,Other permanent,https://www.ruthenia.ru/folklore/thompson/d.htm
D1960,Magic sleep,https://www.ruthenia.ru/folklore/thompson/d.htm
D1980,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2000,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2020,Magic dumbness,https://www.ruthenia.ru/folklore/thompson/d.htm
D2030,Other temporary,https://www.ruthenia.ru/folklore/thompson/d.htm
D2060,Death or bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D2070,Bewitching,https://www.ruthenia.ru/folklore/thompson/d.htm
D2080,Magic used,https://www.ruthenia.ru/folklore/thompson/d.htm
D2090,Other destructive,https://www.ruthenia.ru/folklore/thompson/d.htm
D2100,Magic wealth,https://www.ruthenia.ru/folklore/thompson/d.htm
D2120,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2140,Magic control of,https://www.ruthenia.ru/folklore/thompson/d.htm
D0,Transformation,https://www.ruthenia.ru/folklore/thompson/d.htm
D10,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D20,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D30,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D40,Transformation to,https://www.ruthenia.ru/folklore/thompson/d.htm
D50,Magic changes in,https://www.ruthenia.ru/folklore/thompson/d.htm
D90,Transformation: man,https://www.ruthenia.ru/folklore/thompson/d.htm
D100,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D110,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D130,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D150,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D170,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D180,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D190,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D200,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D210,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D230,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D250,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D270,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D300,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D310,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D330,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D350,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D370,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D380,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D390,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D400,Other forms of,https://www.ruthenia.ru/folklore/thompson/d.htm
D410,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D420,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D430,Transformation: object,https://www.ruthenia.ru/folklore/thompson/d.htm
D440,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D450,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D470,Transformation:,https://www.ruthenia.ru/folklore/thompson/d.htm
D480,Size of object,https://www.ruthenia.ru/folklore/thompson/d.htm
D490,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D500,Means of,https://www.ruthenia.ru/folklore/thompson/d.htm
D510,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D520,Transformation,https://www.ruthenia.ru/folklore/thompson/d.htm
D530,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D550,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D560,Transformation by,https://www.ruthenia.ru/folklore/thompson/d.htm
D600,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D610,Repeated transformation.,https://www.ruthenia.ru/folklore/thompson/d.htm
D620,Periodic,https://www.ruthenia.ru/folklore/thompson/d.htm
D630,Transformation and,https://www.ruthenia.ru/folklore/thompson/d.htm
D640,Reasons for,https://www.ruthenia.ru/folklore/thompson/d.htm
D660,Motive for,https://www.ruthenia.ru/folklore/thompson/d.htm
D670,Magic flight.,https://www.ruthenia.ru/folklore/thompson/d.htm
D680,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D700,Person,https://www.ruthenia.ru/folklore/thompson/d.htm
D710,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D720,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D730,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D750,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D760,Disenchantment by,https://www.ruthenia.ru/folklore/thompson/d.htm
D790,Attendant,https://www.ruthenia.ru/folklore/thompson/d.htm
D800,Magic object.,https://www.ruthenia.ru/folklore/thompson/d.htm
D810,Magic object a,https://www.ruthenia.ru/folklore/thompson/d.htm
D830,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D840,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D850,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D860,Loss of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D880,Recovery of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D900,Magic weather,https://www.ruthenia.ru/folklore/thompson/d.htm
D910,Magic body of,https://www.ruthenia.ru/folklore/thompson/d.htm
D930,Magic land,https://www.ruthenia.ru/folklore/thompson/d.htm
D940,Magic forests.,https://www.ruthenia.ru/folklore/thompson/d.htm
D950,Magic tree.,https://www.ruthenia.ru/folklore/thompson/d.htm
D960,Magic gardens and,https://www.ruthenia.ru/folklore/thompson/d.htm
D980,Magic fruits and,https://www.ruthenia.ru/folklore/thompson/d.htm
D990,Magic bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D1010,Magic bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D1030,Magic food.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1040,Magic drink.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1050,Magic clothes.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1070,Magic ornaments.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1080,Magic weapons.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1110,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1150,Magic furniture.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1170,Magic utensils,https://www.ruthenia.ru/folklore/thompson/d.htm
D1210,Magic musical,https://www.ruthenia.ru/folklore/thompson/d.htm
D1240,Magic waters and,https://www.ruthenia.ru/folklore/thompson/d.htm
D1250,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
D1300,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1310,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1330,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1350,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1360,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1380,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1390,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1400,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1410,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1420,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1430,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1440,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1450,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1470,Magic object as,https://www.ruthenia.ru/folklore/thompson/d.htm
D1500,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1520,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1540,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1550,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1560,Magic object,https://www.ruthenia.ru/folklore/thompson/d.htm
D1600,Automatic object.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1610,Magic speaking,https://www.ruthenia.ru/folklore/thompson/d.htm
D1620,Magic automata.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1640,Other automatic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1650,Other,https://www.ruthenia.ru/folklore/thompson/d.htm
D1700,Magic powers.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1710,Possession of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1720,Acquisition of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1740,Loss of magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1750,Other,https://www.ruthenia.ru/folklore/thompson/d.htm
D1760,Means of,https://www.ruthenia.ru/folklore/thompson/d.htm
D1810,Magic knowledge.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1820,Magic sight and,https://www.ruthenia.ru/folklore/thompson/d.htm
D1830,Magic strength.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1840,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1850,Immortality.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1860,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1870,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1880,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D1890,Magic aging.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1900,Love induced by,https://www.ruthenia.ru/folklore/thompson/d.htm
D1910,Magic memory.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1920,Other permanent,https://www.ruthenia.ru/folklore/thompson/d.htm
D1960,Magic sleep.,https://www.ruthenia.ru/folklore/thompson/d.htm
D1980,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2000,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2020,Magic dumbness.,https://www.ruthenia.ru/folklore/thompson/d.htm
D2030,Other temporary,https://www.ruthenia.ru/folklore/thompson/d.htm
D2050,Destructive magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2060,Death or bodily,https://www.ruthenia.ru/folklore/thompson/d.htm
D2070,Bewitching.,https://www.ruthenia.ru/folklore/thompson/d.htm
D2080,Magic used,https://www.ruthenia.ru/folklore/thompson/d.htm
D2090,Other destructive,https://www.ruthenia.ru/folklore/thompson/d.htm
D2100,Magic wealth.,https://www.ruthenia.ru/folklore/thompson/d.htm
D2120,Magic,https://www.ruthenia.ru/folklore/thompson/d.htm
D2140,Magic control of,https://www.ruthenia.ru/folklore/thompson/d.htm
D2150,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/d.htm
E0,Resuscitation,https://www.ruthenia.ru/folklore/thompson/e.htm
E10,Resuscitation by,https://www.ruthenia.ru/folklore/thompson/e.htm
E30,Resuscitation by,https://www.ruthenia.ru/folklore/thompson/e.htm
E50,Resuscitation by,https://www.ruthenia.ru/folklore/thompson/e.htm
E80,Water of life,https://www.ruthenia.ru/folklore/thompson/e.htm
E90,Tree of life,https://www.ruthenia.ru/folklore/thompson/e.htm
E100,Resuscitation by,https://www.ruthenia.ru/folklore/thompson/e.htm
E120,Other means of,https://www.ruthenia.ru/folklore/thompson/e.htm
E150,Circumstances of,https://www.ruthenia.ru/folklore/thompson/e.htm
E200,Malevolent return,https://www.ruthenia.ru/folklore/thompson/e.htm
E210,Dead lover’s malevolent return,https://www.ruthenia.ru/folklore/thompson/e.htm
E220,Dead relative‘s malevolent return,https://www.ruthenia.ru/folklore/thompson/e.htm
E230,Return from dead,https://www.ruthenia.ru/folklore/thompson/e.htm
E250,Bloodthirsty,https://www.ruthenia.ru/folklore/thompson/e.htm
E260,Other malevolent,https://www.ruthenia.ru/folklore/thompson/e.htm
E280,Ghosts haunt,https://www.ruthenia.ru/folklore/thompson/e.htm
E300,Friendly return,https://www.ruthenia.ru/folklore/thompson/e.htm
E310,Dead lover’s friendly return,https://www.ruthenia.ru/folklore/thompson/e.htm
E320,Dead relative‘s friendly return,https://www.ruthenia.ru/folklore/thompson/e.htm
E340,Return from dead,https://www.ruthenia.ru/folklore/thompson/e.htm
E360,Other reasons for,https://www.ruthenia.ru/folklore/thompson/e.htm
E380,Ghost summoned,https://www.ruthenia.ru/folklore/thompson/e.htm
E390,Friendly return,https://www.ruthenia.ru/folklore/thompson/e.htm
E400,Ghosts and,https://www.ruthenia.ru/folklore/thompson/e.htm
E410,The unquiet grave,https://www.ruthenia.ru/folklore/thompson/e.htm
E420,Appearance of,https://www.ruthenia.ru/folklore/thompson/e.htm
E430,Defense against,https://www.ruthenia.ru/folklore/thompson/e.htm
E440,Walking ghosts “laid”,https://www.ruthenia.ru/folklore/thompson/e.htm
E460,Revenants in,https://www.ruthenia.ru/folklore/thompson/e.htm
E470,Intimate relations,https://www.ruthenia.ru/folklore/thompson/e.htm
E480,Abode of the dead,https://www.ruthenia.ru/folklore/thompson/e.htm
E490,Meetings of the,https://www.ruthenia.ru/folklore/thompson/e.htm
E500,Phantom hosts,https://www.ruthenia.ru/folklore/thompson/e.htm
E510,Phantom sailors,https://www.ruthenia.ru/folklore/thompson/e.htm
E520,Animal ghosts,https://www.ruthenia.ru/folklore/thompson/e.htm
E530,Ghosts of objects,https://www.ruthenia.ru/folklore/thompson/e.htm
E540,Miscellaneous,https://www.ruthenia.ru/folklore/thompson/e.htm
E600,Reincarnation,https://www.ruthenia.ru/folklore/thompson/e.htm
